REPORTING YEAR,FACILITY NAME,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS,GHGRP ID,REPORTED ADDRESS
2020,Rapids Energy Center,47.263975,-93.62817,Grand Rapids,ITASCA COUNTY,MN,55744,ALLETE INC (100%),72811,C,1002966,502 NW 3rd St.
2020,Rathdrum Combustion Turbine Project,47.8034,-116.869,RATHDRUM,Kootenai,ID,83858,AVISTA CORP (100%),83047,"C,D",1001124,5999 W BOEKEL ROAD
2020,"Rathdrum Power, LLC",47.7861,-116.9214,RATHDRUM,Kootenai,ID,83858,POLARIS RATHDRUM LLC (100%),645040,"C,D",1001352,9924 WEST LANCASTER ROAD
2020,Rausch Creek Generation LLC,40.6191,-76.45,TREMONT,Schuylkill,PA,17981,RAUSCH CREEK ELECTRIC POWER HOLDINGS LLC (100%),399482,"C,D",1001249,490 West Main Street
2020,Ravenswood Generating Station,40.7585,-73.9451,LONG ISLAND CITY,Queens,NY,11101,LS POWER EQUITY PARTNERS LP (100%),991059,"C,D",1000764,38-54 VERNON BLVD
2020,Ravenswood Steam Plant,40.76,-73.75,Long Island City,Queens,NY,11101,CONSOLIDATED EDISON INC (100%),564,C,1000567,38-54 Vernon Blvd
2020,Rawhide Energy Station,40.8611,-105.0206,Wellington,Larimer,CO,80549,PLATTE RIVER POWER AUTHORITY (100%),1894801,"C,D",1001062,2700 East County Road 82
2020,Ray D Nixon,38.6306,-104.7056,FOUNTAIN,El Paso,CO,80817,COLORADO SPRINGS UTILITIES (100%),1141914,"C,D",1001195,6598 RAY NIXON RD
2020,Ray Olinger,33.0667,-96.4519,NEVADA,Collin,TX,75173,CITY OF GARLAND (100%),14130,"C,D",1007434,13835 CTY RD 489
2020,ReEnergy Black River LLC,44.0361,-75.7712,FORT DRUM,JEFFERSON COUNTY,NY,13602,REENERGY BLACK RIVER LLC (100%),37959,"C,D",1000482,4515 Euphrates River Valley Road
2020,Red Gate Power Plant,26.450628,-98.177386,Edinburg,HIDALGO COUNTY,TX,78541,SOUTH TEXAS ELECTRIC COOPERATIVE INC (100%),101602,"C,DD",1012373,3428 WEST FM 490
2020,Red Hills Generation Facility,33.3761,-89.2183,Ackerman,Choctaw,MS,39735,THE SOUTHERN CO (100%),2570499,"C,D",1006935,2391 Pensacola Road
2020,Red Oak Power LLC,40.4481,-74.3497,SAYREVILLE,Middlesex,NJ,8872,RED OAK POWER HOLDINGS LLC (100%),1080153,"C,D",1000095,832 RED OAK LANE
2020,Red Wing Plant,44.5661,-92.52892,Red Wing,GOODHUE COUNTY,MN,55901,XCEL ENERGY INC (100%),98652,C,1006774,101 5th Street East
2020,Redbud Power Plant,35.6853,-97.2242,LUTHER,Oklahoma,OK,73054,OGE ENERGY CORP (51%); GRAND RIVER DAM AUTHORITY (36%); OKLAHOMA MUNICIPAL POWER AUTHORITY (13%),2422180,"C,D",1000824,20922 TRIPLE XXX ROAD
2020,Redding Power Plant,40.5083,-122.4253,REDDING,Shasta,CA,96001,CITY OF REDDING (100%),151378,"C,D",1000161,17120 CLEAR CREEK ROAD
2020,Redhawk Generating Facility,33.33,-112.84,ARLINGTON,Maricopa,AZ,85322,PINNACLE WEST CAPITAL CORP (100%),2096691,D,1000822,11600 SOUTH 363RD AVENUE
2020,Reedy Creek Improvement District/Walt Disney World Resort,28.4272,-81.5803,LAKE BUENA VISTA,Orange,FL,32830,THE WALT DISNEY CO (99%); REEDY CREEK IMPROVEMENT DISTRICT (1%),63348,"C,D,NN",1007870,1375 Buena Vista Drive
2020,Reeves Generating Station,35.1716,-106.6019,ALBUQUERQUE,Bernalillo,NM,87113,PNM RESOURCES INC (100%),78453,D,1000754,4400 PASEO DEL NORTE NE
2020,Remington Combustion Turbine Station,38.54591,-77.77227,REMINGTON,Fauquier,VA,22734,DOMINION ENERGY INC (100%),383070,"C,D",1001162,12025 LUCKY HILL ROAD
2020,Renaissance Power,43.1864,-84.8429,CARSON CITY,Montcalm,MI,48811,DTE ENERGY CO (100%),688157,"C,D",1000809,950 N DIVISION ST
2020,Rensselaer Cogen,42.63,-73.75,RENSSELAER,Rensselaer,NY,12144,RIVERVIEW INVESTMENT HOLDINGS LLC (100%),2390,"C,D",1001264,39 RIVERSIDE AVE
2020,Rhode Island State Energy Center,41.8017,-71.5186,JOHNSTON,Providence,RI,2919,RHODE ISLAND STATE ENERGY CENTER LP (100%),1350258,D,1001315,24 SHUN PIKE
2020,Richard M Flynn (Holtsville),40.8153,-73.0644,HOLTSVILLE,Suffolk,NY,11742,NEW YORK POWER AUTHORITY (100%),252632,D,1001113,607 UNION AVE
2020,Richland Peaking Station,41.3033,-84.3386,DEFIANCE,Defiance,OH,43512,Vistra Corp (100%),169710,"C,D",1007887,801 CARPENTER ROAD
2020,Richmond County Combustion Turbine Plant,34.8422,-79.7444,HAMLET,Richmond,NC,28345,DUKE ENERGY CORP (100%),3524917,"C,D",1001150,198 ENERGY WAY
2020,Rio Bravo Generating Station,35.0442,-106.67,Albuquerque,BERNALILLO COUNTY,NM,87105,PNM RESOURCES INC (100%),81436,D,1007161,725 Electric Ave. SE
2020,Rio Grande,31.8047,-106.5472,SUNLAND PARK,Dona Ana,NM,88063,EL PASO ELECTRIC CO (100%),536487,"C,D",1000752,3501 DONIPHAN ST
2020,"Rio Nogales Power Project, LP",29.5932,-97.9724,SEGUIN,Guadalupe,TX,78155,CPS ENERGY (100%),1570748,D,1001333,711 RIO NOGALES DRIVE
2020,Ripon Generation Station,37.7315,-121.116,RIPON,Stanislaus,CA,95366,MODESTO IRRIGATION DISTRICT INC (100%),10380,D,1000438,1015 S STOCKTON BLVD
2020,River Road,45.65,-122.7231,VANCOUVER,Clark,WA,98660,CLARK PUBLIC UTILITIES (100%),634439,D,1001133,5201 N W LOWER RIVER ROAD
2020,River Rouge,42.2733,-83.1131,RIVER ROUGE,Wayne,MI,48218,DTE ENERGY CO (100%),222265,"C,D",1000677,1 BELANGER PARK
2020,River Valley Generating Station,35.1929,-94.6469,PANAMA,LE FLORE COUNTY,OK,74951,OGE ENERGY CORP (100%),1041179,"D,PP",1007781,3 MILES E. OF JUNCTION 31
2020,Riverside,39.2369,-76.5133,BALTIMORE,Baltimore,MD,21222,EXELON CORP (100%),415,C,1000645,SOLLERS POINT RD
2020,Riverside (1081),41.5404,-90.4483,BETTENDORF,Scott,IA,52722,BERKSHIRE HATHAWAY INC (100%),2743,"C,D",1001550,6001 STATE ST
2020,Riverside (1927),45.0203,-93.2753,MINNEAPOLIS,Hennepin,MN,55401,XCEL ENERGY INC (100%),845324,"C,D",1000693,3100 MARSHALL ST NE
2020,Riverside (4940),35.9978,-95.9567,JENKS,Tulsa,OK,74037,AMERICAN ELECTRIC POWER CO INC (100%),240917,"C,D",1000998,116TH ST S AND ARKANSAS RIVER
2020,Riverside Energy Center,42.5835,-89.0351,BELOIT,Rock,WI,53511,ALLIANT ENERGY CORP (91.8%); Adams-Columbia Electric Cooperative (4.1%); Rock Energy Cooperative (3.4%),1624819,"C,D",1000136,1401 W B R TOWN LINE ROAD
2020,Riverside Energy Resource Center,33.9636,-117.4528,RIVERSIDE,Riverside,CA,92504,CITY OF RIVERSIDE PUBLIC UTILITY (100%),56492,D,1000471,5901 PAYTON AVE
2020,Riverside Generating Company,38.1933,-82.6042,CATLETTSBURG,Lawrence,KY,41129,"LS Power Development, LLC (100%)",297008,"C,D",1001358,25038 HWY 23
2020,Riverton,37.0719,-94.6986,RIVERTON,Cherokee,KS,66770,LIBERTY UTILITIES CO (100%),586977,"C,D",1001575,7240 SE HWY 66
2020,Riviera,26.7653,-80.0528,RIVIERA BEACH,Palm Beach,FL,33404,NEXTERA ENERGY INC (100%),2244842,D,1001485,200 300 BROADWAY
2020,Robert P Mone,40.9297,-84.7392,CONVOY,Van Wert,OH,45832,BUCKEYE POWER INC (100%),99490,"C,D",1001171,4406 MENTZER RD
2020,Robert Reid,37.6467,-87.5033,ROBARDS,Webster,KY,42452,BIG RIVERS ELECTRIC CORP (100%),2681,"C,D",1001600,9000 HIGHWAY 2096
2020,Rock River,42.5831,-89.0292,BELOIT,Rock,WI,53511,ALLIANT ENERGY CORP (100%),724,C,1005672,827 W B R TOWNLINE RD
2020,Rock Springs Generating Facility,39.7183,-76.1606,RISING SUN,Cecil,MD,21911,NAUTILUS POWER LLC (100%),151392,"C,D",1001159,1423 RISING SUN ROAD
2020,Rockford Energy Center,42.2403,-89.1025,ROCKFORD,Winnebago,IL,61104,"LS Power Development, LLC (100%)",75219,D,1006554,136 HARRISON AVE
2020,Rockford Energy Center II,42.2383,-89.1014,ROCKFORD,Winnebago,IL,61104,"LS Power Development, LLC (100%)",44488,D,1000823,136 HARRISON AVE
2020,Rockgen Energy Center,42.9767,-89.0492,CAMBRIDGE,Dane,WI,53523,EDGEWATER GENERATION HOLDINGS LLC (100%),269175,"C,D",1007308,2346 CLEARVIEW ROAD
2020,Rockingham County Combustion Turbine,36.3297,-79.8297,REIDSVILLE,Rockingham,NC,27320,DUKE ENERGY CORP (100%),370663,D,1001322,240 ERNEST DRIVE
2020,Rockport,37.9256,-87.0372,ROCKPORT,Spencer,IN,47635,AMERICAN ELECTRIC POWER CO INC (100%),4011606,"C,D",1001037,2791 NORTH US ROUTE 231
2020,Rocky Mountain Energy Center,40.0911,-104.5947,KEENESBURG,Weld,CO,80643,XCEL ENERGY INC (100%),1394875,"C,D",1000271,6211 WELD COUNTY RD 51
2020,"Rocky Road Power, LLC",42.0931,-88.2397,EAST DUNDEE,Kane,IL,60118,ROCKY ROAD POWER LLC (100%),50324,D,1001317,1221 POWER DRIVE
2020,Rokeby,40.7316,-96.7364,LINCOLN,Lancaster,NE,68523,LINCOLN ELECTRIC SYSTEM (100%),16864,"C,D",1001054,8000 SW 12 ST
2020,Roland C. Dansby Power Plant,30.7217,-96.4599,BRYAN,Brazos,TX,77807,CITY OF BRYAN (100%),112548,D,1001047,8181 MUMFORD ROAD
2020,Rolling Hills Generating LLC,39.0839,-82.3328,WILKESVILLE,Vinton,OH,45695,ARCLIGHT CAPITAL HOLDINGS LLC (100%),161847,"C,D",1000808,43111 STATE RT 160
2020,Rosemary Power Station,36.4525,-77.6594,ROANOKE RAPIDS,Halifax,NC,27870,DOMINION ENERGY INC (100%),2817,"C,D",1000412,120 W 12TH ST
2020,Roseton Generating Facility,41.5711,-73.9739,NEWBURGH,Orange,NY,12550,Riverview Investment Holdings LLC (100%),70764,"C,D",1001182,992 RIVER ROAD
2020,Roseville Energy Park,38.7926,-121.3823,ROSEVILLE,Placer,CA,95747,ROSEVILLE ELECTRIC (100%),131102,"C,D",1000485,5120 PHILLIP RD
2020,Rothschild Biomass Cogeneration Plant,44.888355,-89.625821,Rothschild,MARATHON COUNTY,WI,54474,WEC Energy Group Inc (100%),38106,"C,D",1010794,210 N. Grand Avenue
2020,Roundtop Energy LLC,41.658211,-76.049513,Meshoppen,SUSQUEHANNA COUNTY,PA,18630,IMG MIDSTREAM LLC (100%),18300,C,1012599,960 State Route 267
2020,Roxboro Steam Electric Plant,36.4833,-79.0731,SEMORA,Person,NC,27343,DUKE ENERGY CORP (100%),5154326,"D,TT",1000787,1700 DUNNAWAY ROAD
2020,Rumford Power LLC,44.5303,-70.5219,RUMFORD,Oxford,ME,4276,COGENTRIX ENERGY (100%),68014,"C,D",1001312,43 INDUSTRIAL PARK ROAD
2020,Rush Island,38.1306,-90.2625,FESTUS,Jefferson,MO,63028,AMEREN CORP (100%),6820578,"C,D",1001035,100 BIG HOLLOW ROAD
2020,Russell City Energy Company LLC,37.6341,-122.1326,Hayward,Alameda,CA,94545,VOLT PARENT LP (75%); GENERAL ELECTRIC CO (25%),429447,D,1000501,3862 Depot Road
2020,S A Carlson,42.0917,-79.2417,JAMESTOWN,Chautauqua,NY,14702,CITY OF JAMESTOWN (100%),44200,"C,D",1000784,136 STEELE ST
2020,S O Purdom,30.1619,-84.2014,ST MARKS,Wakulla,FL,32355,CITY OF TALLAHASSEE (100%),359231,"C,D",1001501,HWY 363
2020,SABIC Innovative Plastics - Burkville,32.3102,-86.5242,BURKVILLE,Lowndes,AL,36752,SABIC US HOLDINGS LP (100%),333786,"C,D",1001136,1 PLASTICS DR
2020,SAGUARO POWER COMPANY,36.044443,-115.007664,HENDERSON,CLARK COUNTY,NV,89009,PARAGON ENERGY HOLDING LLC (100%),365953,C,1003647,435 FOURTH STREET  HENDERSON
2020,SCA Cogen II,38.5306,-121.399,SACRAMENTO,Sacramento,CA,95826,SACRAMENTO COGERATION AUTHORITY (100%),321922,"C,D",1001129,5000 83rd St
2020,SILAS RAY POWER PLANT,25.9131,-97.5214,BROWNSVILLE,CAMERON COUNTY,TX,78520,PUBLIC UTILITIES BOARD OF THE CITY OF BROWNSVILLE TEXAS (100%),79298,D,1005210,94 W. 13th Street
2020,SOLDOTNA COMBUSTION TURBINE PLANT,60.499493,-150.996678,Soldotna,KENAI PENINSULA BOROUGH,AK,99669,HOMER ELECTRIC ASSOC INC (100%),19379,C,1011532,41925 Sterling Highway
2020,SOUTH TEXAS ELECTRIC COOP,28.8947,-97.1347,NURSERY,VICTORIA COUNTY,TX,77976,SOUTH TEXAS ELECTRIC COOPERATIVE INC (100%),54828,"C,D",1003190,2849 FM 447
2020,SRI International Cogeneration Project,37.457419,-122.176154,Menlo Park,,CA,94025,SRI INTERNATIONAL (100%),24570,C,1012095,"333 Ravenswood Avenue, Bldg U"
2020,SRW Cogen Limited Partnership,30.0561,-93.7539,ORANGE,Orange,TX,77630,DOW INC (100%),1176579,D,1001324,3055 FM 1006
2020,ST PAUL COGENERATION,44.94302,-93.093857,ST. PAUL,RAMSEY COUNTY,MN,55102,DTE ST PAUL LLC (50%); EVER-GREEN ENERGY INC (50%),35151,C,1001120,125 SHEPARD ROAD W
2020,ST. GEORGE CITY POWER: MILLCREEK GENERATION STATION,37.1124,-113.5155,ST. GEORGE,WASHINGTON COUNTY,UT,84770,CITY OF ST GEORGE (100%),58394,D,1005399,811 E. REDHILLS PARKWAY
2020,SUNNYSIDE COGENERATION ASSOCIATES,39.54764,-110.39079,SUNNYSIDE,CARBON COUNTY,UT,84539,SUNNYSIDE COGENERATION ASSOCIATES (100%),371650,C,1004953,1 POWER PLANT ROAD
2020,SWEENY COGENERATION FACILITY,29.0728,-95.745,OLD OCEAN,BRAZORIA COUNTY,TX,77463,PHILLIPS 66 (100%),3310561,"C,D",1001148,"7190 Old FM 524, Gate 13"
2020,SYCAMORE COGENERATION Facility,35.4518,-118.9851,BAKERSFIELD,KERN COUNTY,CA,93308,CHEVRON CORP (100%),456746,"C,DD",1003998,1546 SW China Grade Loop
2020,Sabine,30.0242,-93.875,BRIDGE CITY,Orange,TX,77611,ENTERGY CORP (100%),2716827,"C,D",1006721,WEST ROUNDBUNCH ROAD
2020,Sabine Cogeneration Facility,30.0444,-93.7716,ORANGE,Orange,TX,77630,AL COGEN LLC (49%); BAYOU POWER LLC (49%); AL COGEN LLC (1%); BAYOU POWER LLC (1%),85457,D,1007365,4647 FM1006
2020,Sacramento Power Authority Cogen,38.511,-121.4735,SACRAMENTO,Sacramento,CA,95824,SACRAMENTO POWER AUTHORITY (100%),246469,"C,D",1001130,3215 47th Avenue
2020,Salem Harbor Station NGCC,42.5255,-70.877,Salem,ESSEX COUNTY,MA,1970,FOOTPRINT POWER SALEM HARBOR DEVELOPMENT LP (100%),333844,"C,D",1012869,24 Fort Ave
2020,Salinas River Cogeneration Facility,35.9515,-120.8679,SAN ARDO,Monterey,CA,93450,CHEVRON CORP (100%),179968,"D,DD",1000507,"Star Route 42, Wunpost Road"
2020,Sam Seymour,29.9172,-96.7506,LA GRANGE,Fayette,TX,78945,LOWER COLORADO RIVER AUTHORITY (63.4%); AUSTIN ENERGY CORP (36.6%),9296066,"C,D",1007153,6549 POWER PLANT RD
2020,San Jacinto County Peaking Facility,30.42,-95.0114,SHEPHERD,San Jacinto,TX,77371,EAST TEXAS ELECTRIC COOPERATIVE INC (100%),152577,"C,D",1000531,7.5 MI SOUTH OF SHEPHERD
2020,San Jacinto Steam Electric Station,29.6967,-95.0411,LA PORTE,Harris,TX,77571,NRG ENERGY INC (100%),689369,D,1005714,845 SENS ROAD
2020,San Juan,36.8006,-108.4386,WATERFLOW,San Juan,NM,87421,PNM RESOURCES INC (66.4%); CITY OF FARMINGTON (5.1%); INC COUNTY OF LOS ALAMOS (4.3%); UTAH ASSOCIATED MUNICIPAL POWER SYSTEMS (4.2%); UNS ENERGY CORP (20%),5669612,D,1006727,6800 COUNTY ROAD NORTH
2020,San Miguel,28.7044,-98.4781,CHRISTINE,Atascosa,TX,78012,SAN MIGUEL ELECTRIC COOPERATIVE INC (100%),2924369,"C,D",1001040,6200 FM 3387
2020,Sand Hill Energy Center,30.2091,-97.6139,AUSTIN,Travis,TX,78617,AUSTIN ENERGY CORP (100%),688713,"C,D",1000669,1101 FALLWELL LN
2020,Sandy Creek Energy Station,31.4753,-96.9564,Riesel,McLennan,TX,76682,LS POWER EQUITY PARTNERS LP (63.87%); BRAZOS SANDY CREEK ELECTRIC COOPERATIVE INC (25%); LOWER COLORADO RIVER AUTHORITY (11.13%),4485069,"C,D",1007324,2161 Rattlesnake Road
2020,Sanford,28.8419,-81.3256,DEBARY,Volusia,FL,32713,NEXTERA ENERGY INC (100%),3664686,D,1006802,950 S HWY 17 92
2020,Santa Clara Cogen,37.36465,-121.94463,Santa Clara,SANTA CLARA COUNTY,CA,95050,CITY OF SANTA CLARA CA (100%),37154,C,1004438,524 Robert Avenue
2020,Santa Rosa Energy Center,30.5661,-87.115,PACE,Santa Rosa,FL,32571,"LS Power Development, LLC (100%)",601716,D,1006707,5001 STERLING WAY
2020,Santan,33.3333,-111.751,GILBERT,Maricopa,AZ,85296,SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT (100%),2469714,"C,D",1000250,1005 S VAL VISTA DRIVE
2020,"Saranac Power Partners, LP",44.7132,-73.4557,PLATTSBURGH,Clinton,NY,12901,BERKSHIRE HATHAWAY INC (72.91%); WALTER SCOTT JR (6.31%); OSAKA GAS ENERGY AMERICA CORP (20%),52772,"C,D",1001278,99 WEED ST
2020,Saratoga Street Steam Plant,39.2928,-76.62597,Baltimore,BALTIMORE CITY,MD,21201,VEOLIA ENVIRONMENTAL SERVICES NORTH AMERICA CORP (100%),0,C,1012716,641 West Saratoga Street
2020,Sargent Canyon Cogeneration Facility,35.9359,-120.8405,San Ardo,Monterey,CA,93450,CHEVRON CORP (100%),0,"D,DD",1000506,
2020,Sarpy County Station,41.1706,-95.9692,BELLEVUE,Sarpy,NE,68147,OMAHA PUBLIC POWER DISTRICT (100%),49708,"C,D",1000725,8906 S 35TH ST
2020,Scattergood Generating Station,33.9175,-118.4258,PLAYA DEL REY,Los Angeles,CA,90293,CITY OF LOS ANGELES (100%),720396,D,1001456,12700 VISTA DEL MAR
2020,Scherer,33.0583,-83.8072,JULIETTE,Monroe,GA,31046,JEA (6%); OGLETHORPE POWER CORP (30%); THE SOUTHERN CO (29%); NEXTERA ENERGY INC (19%); MUNICIPAL ELECTRIC AUTHORITY OF GEORGIA (15%); CITY OF DALTON (1%),6808526,"C,D",1001051,10986 HIGHWAY 87
2020,Schiller,43.0978,-70.7842,PORTSMOUTH,Rockingham,NH,3801,GRANITE SHORE POWER LLC (100%),7148,"C,D",1000730,400 GOSLING RD
2020,Schuylkill,39.9425,-75.1883,PHILADELPHIA,Philadelphia,PA,19146,EXELON CORP (100%),744,C,1000900,2800 CHRISTIAN STREET
2020,Scrubgrass Generating Plant,41.2678,-79.8114,KENNERDELL,Venango,PA,16374,Q POWER LLC (70%); ASPEN SCRUBGRASS PARTICIPANT LLC (OLYMPUS POWER LLC) (30%),11524,"C,D",1001256,2151 LISBON ROAD
2020,Selkirk Cogen Partners,42.5744,-73.8592,SELKIRK,Albany,NY,12158,ALTERNA CAPITAL PARTNERS (100%),173205,"C,D",1001225,24 POWER PARK DRIVE
2020,Seminole (136),29.7333,-81.6339,PALATKA,Putnam,FL,32708,SEMINOLE ELECTRIC COOPERATIVE INC (100%),6358630,"D,TT",1000084,STATE HIGHWAY 17
2020,Seminole (2956),34.9678,-96.7242,KONAWA,Seminole,OK,74849,OGE ENERGY CORP (100%),1522318,"C,D",1000861,RTE 2
2020,Sentinel Energy Center,33.934167,-116.571388,N. Palm Springs,RIVERSIDE COUNTY,CA,92258,MITSUBISHI CORP (AMERICAS) (50%); PG COACHELLA POWER HOLDINGS INC (25%); VOLTAGE FINANCE LLC (25%),321641,D,1010962,15775 Melissa Ln
2020,Seward,40.4081,-79.0339,NEW FLORENCE,Indiana,PA,15944,GENERATION HOLDINGS LP (100%),2463358,"C,D",1001174,595 PLANT ROAD
2020,Sewaren Generating Station,40.5564,-74.2461,SEWAREN,Middlesex,NJ,7077,PUBLIC SERVICE ENTERPRISE GROUP INC (100%),1353613,"C,D",1005737,751 CLIFF ROAD
2020,Sewell Creek Energy,33.9486,-85.2769,Cedartown,Polk,GA,30125,OGLETHORPE POWER CORP (100%),251408,"C,D",1001151,1031 Sewell Creek Road
2020,Shady Hills,28.3665,-82.5591,SHADY HILLS,Pasco,FL,34610,GENERAL ELECTRIC CO (100%),118604,"C,D",1006678,14240 MERCHANT ENERGY WAY
2020,Shawnee,37.1517,-88.775,WEST PADUCAH,McCracken,KY,42086,,4268845,D,1001598,7900 METROPOLIS LAKE RD
2020,Shawville Station,41.067,-78.3656,SHAWVILLE,Clearfield,PA,16873,GENON ENERGY INC (100%),817188,"C,D",1000879,250 POWER PLANT DRIVE
2020,Sheboygan Falls Energy Facility,43.7519,-87.8783,PLYMOUTH,Sheboygan,WI,53073,ALLIANT ENERGY CORP (100%),345399,"C,D",1000445,N5845 BRIDGEWOOD ROAD
2020,Shelby County Energy Center,39.2794,-88.4772,NEOGA,Shelby,IL,62447,SHELBY COUNTY ENERGY CENTER LLC (100%),164765,"C,D",1001381,3575 E 400 North Road
2020,Sheldon,40.5589,-96.7842,HALLAM,Lancaster,NE,68368,NEBRASKA PUBLIC POWER DISTRICT (100%),552425,"C,D",1007179,4500 WEST PELLA RD
2020,Sherburne County,45.3792,-93.8958,BECKER,Sherburne,MN,55308,XCEL ENERGY INC (84.41%); SOUTHERN MINNESOTA MUNICIPAL POWER AGENCY (15.59%),9206962,"C,D",1001024,13999 INDUSTRIAL BLVD
2020,Sherman Avenue,39.451,-75.0578,VINELAND,Cumberland,NJ,8360,VOLT PARENT LP (100%),11858,"C,D",1001110,ORCHARD ROAD
2020,Shoemaker Gas Turbine,41.4278,-74.4186,Middletown,ORANGE COUNTY,NY,10940,ALLIANCE ENERGY GROUP LLC (100%),112,D,1007156,71 Dolson Ave
2020,Shoreham Energy,40.9572,-72.8664,SHOREHAM,Suffolk,NY,11719,J POWER USA DEVELOPMENT CO LTD (100%),25068,D,1000268,227 N COUNTY RD
2020,Sikeston,36.8791,-89.6209,SIKESTON,Scott,MO,63801,SIKESTON BOARD OF MUNICIPAL UTILITIES (100%),1606090,D,1001063,1551 WEST WAKEFIELD ST
2020,Silver Creek Generating Plant,31.6004,-89.9468,PRENTISS,Jefferson Davis,MS,39474,COOPERATIVE ENERGY A MISSISSIPPI ELECTRIC COOPERATIVE (100%),31038,D,1000190,217 MOSES LANE
2020,Silver Lake,44.0281,-92.4597,ROCHESTER,Olmsted,MN,55903,ROCHESTER PUBLIC UTILITIES (100%),38440,C,1000695,425 W SILVER LAKE DRIVE NE
2020,Silverhawk,36.4078,-114.9603,LAS VEGAS,Clark,NV,89124,BERKSHIRE HATHAWAY INC (100%),1066080,D,1000404,15111 APEX POWER PARKWAY
2020,Sim Gideon,30.1456,-97.2708,BASTROP,Bastrop,TX,78602,LOWER COLORADO RIVER AUTHORITY (100%),369673,D,1000954,257 POWER PLANT RD
2020,Sioux,38.9158,-90.2917,WEST ALTON,Saint Charles,MO,63386,AMEREN CORP (100%),2875052,"C,D",1007202,8501 N STATE ROUTE 94
2020,Smarr Energy Facility,32.9856,-83.8464,FORSYTH,Monroe,GA,31029,OGLETHORPE POWER CORP (100%),189011,"C,D",1001156,1077 RUMBLE RD
2020,Smith Generating Facility,37.8824,-84.1025,WINCHESTER,Clark,KY,40391,EAST KENTUCKY POWER COOPERATIVE INC (100%),208010,"C,D",1001417,12145 IRVINE ROAD
2020,Solway Plant,47.5444,-95.1297,SOLWAY,Beltrami,MN,56678,OTTER TAIL CORP (100%),28221,"C,D",1000118,7707 CENTERLINE ROAD NW
2020,"Somerset Operating Compnay, LLC",43.3561,-78.6039,BARKER,Niagara,NY,14012,HEOROT POWER HOLDINGS LLC (100%),159188,"C,D",1001022,7725 LAKE ROAD
2020,Sooner,36.4537,-97.0527,RED ROCK,Noble,OK,74651,OGE ENERGY CORP (100%),2516339,"C,D",1001025,10800 COUNTY ROAD 230
2020,South Fond Du Lac,43.7353,-88.4968,FOND DU LAC,Fond du Lac,WI,54935,ALLIANT ENERGY CORP (100%),24898,"C,D",1001091,5356 RIVER RD
2020,South Harper Generating Station,38.6803,-94.4824,Peculiar,Cass,MO,64078,EVERGY INC (100%),39559,D,1000449,24400 South Harper Road
2020,South Oak Creek,42.8457,-87.8294,OAK CREEK,Milwaukee,WI,53154,WEC Energy Group Inc (100%),3223938,"C,D",1000982,11060 S CHICAGO ROAD
2020,"South Point Energy Center, LLC",34.8678,-114.5317,MOHAVE VALLEY,Mohave,AZ,86440,VOLT PARENT LP (100%),1256084,"C,D",1001350,3779 COURTWRIGHT RD
2020,Southaven Combined Cycle,34.9939,-90.039,SOUTHHAVEN,DeSoto,MS,38671,,1752846,"C,D",1005831,2882 STATELINE RD
2020,Southwestern,35.1009,-98.3524,Anadarko,Caddo,OK,73005,AMERICAN ELECTRIC POWER CO INC (100%),323875,"C,D",1000863,32034 County Street 2605
2020,Sowega Power Project,31.3869,-84.0814,BACONTON,Mitchell,GA,31716,GEORGIA ENERGY COOP (100%),39446,"C,D",1007293,2237 HATCHER HILL RD
2020,Spindle Hill Energy Center,40.0914,-104.8819,Fort Lupton,Weld,CO,80621,"INVENERGY LLC (51%); GEPIF III Lexington Investco, LP (49%)",253587,"C,D",1000486,6335 WELD COUNTY RD 19
2020,Spiritwood Station,46.925,-98.5,Spiritwood,Stutsman,ND,58481,GREAT RIVER ENERGY (100%),296783,"C,D",1000561,3366 93rd Ave SE
2020,Spring Creek Energy Center,35.7422,-97.655,Edmond,LOGAN COUNTY,OK,73025,EVERGY INC (100%),44388,"C,D",1000586,13200 S Council Rd
2020,Springdale Generating Station (55196),40.5447,-79.7678,SPRINGDALE,Allegheny,PA,15144,"LS Power Development, LLC (100%)",87858,D,1007659,
2020,Springdale Generating Station (55710),40.5456,-79.7669,SPRINGDALE,Allegheny,PA,15144,"LS Power Development, LLC (100%)",1481974,D,1007360,
2020,Springerville Generating Station,34.3186,-109.1636,SPRINGERVILLE,Apache,AZ,85938,UNS ENERGY CORP (50%); SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT (25%); TRI-STATE GENERATION & TRANSMISSION ASSOC INC (25%),7963034,D,1001196,COUNTY ROAD #4162
2020,"Spruance Genco, LLC",37.4556,-77.4308,RICHMOND,Richmond (City),VA,23234,DUPONT DE NEMOURS INC (100%),0,D,1000295,5001 COMMERCE ROAD
2020,"Spruance Operating Services, LLC",37.45566,-77.4267,Richmond,RICHMOND CITY,VA,23234,VEOLIA ENVIRONMENTAL SERVICES NORTH AMERICA CORP (100%),306594,D,1013345,5001 Commerce Road
